"","chamber","DateTime","Tmin","Tmax","Tmean","Treat"
"1744",4,2013-07-27,3.14396785100301,21.0176764170329,11.3501962743646,"Elevated"
"1745",4,2013-07-28,5.17733955383301,20.7781982421875,11.5228031717855,"Elevated"
"1746",4,2013-07-29,5.96422662734985,25.7912482579549,14.9178226818267,"Elevated"
"1747",4,2013-07-30,7.38757692972819,22.4853854497274,14.6237742037489,"Elevated"
"1748",4,2013-07-31,10.8031350453695,19.7028794606527,15.9101616630738,"Elevated"
"1749",4,2013-08-01,5.86418259938558,21.3447762171427,12.9939520723557,"Elevated"
"1750",4,2013-08-02,5.89152224858602,23.9831085840861,14.0778330005679,"Elevated"
"1751",4,2013-08-03,6.44837986628214,22.4693078358968,15.0965031474508,"Elevated"
"1752",4,2013-08-04,10.431386534373,23.3166003545125,16.2746364201376,"Elevated"
"1753",4,2013-08-05,8.47352253595988,23.5258502324422,15.8715886957116,"Elevated"
"1754",4,2013-08-06,7.732355149587,27.3989595413208,17.291127289132,"Elevated"
"1755",4,2013-08-07,10.7533575057983,20.5228624343872,15.0148464682602,"Elevated"
"1756",4,2013-08-08,9.83650700251261,17.3035303751628,13.5932952210361,"Elevated"
"1757",4,2013-08-09,4.9065193494161,21.9948699315389,13.4743296591185,"Elevated"
"1758",4,2013-08-10,6.65796387990316,25.859511756897,16.2619313487817,"Elevated"
"1759",4,2013-08-11,3.47124836444855,24.6893207550049,13.936674661141,"Elevated"
"1760",4,2013-08-12,7.84177578290304,29.1512144724528,16.2164501377779,"Elevated"
"1761",4,2013-08-13,7.96339971224467,24.7146160125732,15.9840090524606,"Elevated"
"1762",4,2013-08-14,6.50350597699483,26.5278074264526,16.5777122615326,"Elevated"
"1763",4,2013-08-15,6.28932662164011,21.2141473134359,14.7715094882528,"Elevated"
"1764",4,2013-08-16,2.25415232976278,23.6670905431112,11.9387999130593,"Elevated"
"1765",4,2013-08-17,8.42735770543416,26.931218846639,16.8730123884041,"Elevated"
"1766",4,2013-08-18,10.4269906044006,25.9037582397461,17.1769028184982,"Elevated"
"1767",4,2013-08-19,9.86453657150269,23.6931807200114,16.410773305675,"Elevated"
"1768",4,2013-08-20,4.98480326129544,19.2063738505046,12.2347744207549,"Elevated"
"1769",4,2013-08-21,2.25142578283946,20.3838850657145,11.0353585639361,"Elevated"
"1770",4,2013-08-22,2.6349312543869,21.7177839914958,12.0953757095775,"Elevated"
"1771",4,2013-08-23,12.843931388855,21.1258059183757,17.3492822926959,"Elevated"
"1772",4,2013-08-24,7.29043196042379,24.932427851359,16.6376626211629,"Elevated"
"1773",4,2013-08-25,5.59618922869364,26.4750110626221,15.1994665630028,"Elevated"
"1774",4,2013-08-26,4.76776823997498,22.663939666748,13.6431176244358,"Elevated"
"1775",4,2013-08-27,8.54079984029134,24.490082804362,15.9707950317731,"Elevated"
"1776",4,2013-08-28,6.59948582649231,26.2165729522705,15.8782949599688,"Elevated"
"1777",4,2013-08-29,7.73616766929626,26.0318887710571,16.4308988318275,"Elevated"
"1778",4,2013-08-30,11.099787680308,31.5133761723836,21.1370308650651,"Elevated"
"1779",4,2013-08-31,10.0443605740865,26.1908920923869,18.0351742887796,"Elevated"
"1780",4,2013-09-01,7.09871053695679,26.3046443939209,16.0430151600938,"Elevated"
"1781",4,2013-09-02,7.47088079452515,26.4285367329915,16.24280834621,"Elevated"
"1782",4,2013-09-03,7.92320373853048,26.3914506912231,16.8366654866859,"Elevated"
"1783",4,2013-09-04,8.39418185551961,27.362763150533,16.8119019501632,"Elevated"
"1784",4,2013-09-05,8.10518987973531,30.1232690811157,18.7755330834391,"Elevated"
"1785",4,2013-09-06,12.3417680422465,31.4160439809163,20.6656429011755,"Elevated"
"1786",4,2013-09-07,14.6515740394592,34.3980295817057,22.5629023597552,"Elevated"
"1787",4,2013-09-08,17.6196013132731,24.479740079244,20.4964359814335,"Elevated"
"1788",4,2013-09-09,16.5590924580892,29.6030241648356,21.7406618145845,"Elevated"
"1789",4,2013-09-10,18.1858915513562,34.2035875956217,24.8999137259932,"Elevated"
"1790",4,2013-09-11,8.97865333557129,27.7833921432495,18.6583342575792,"Elevated"
"1791",4,2013-09-12,7.22370085716248,26.4579824447632,17.2594229234002,"Elevated"
"1792",4,2013-09-13,8.38666618665059,21.8661602020264,15.8522405775271,"Elevated"
"1793",4,2013-09-14,13.5464232967746,26.2876077016195,18.6163477744039,"Elevated"
"1794",4,2013-09-15,11.0996761639913,24.857710647583,17.6640731157121,"Elevated"
"1795",4,2013-09-16,15.0219469070435,19.7881311416626,17.2460236981925,"Elevated"
"1796",4,2013-09-17,16.6658862431844,25.8652590433757,20.5640459011746,"Elevated"
"1797",4,2013-09-18,16.1818784395854,28.4207996368408,21.8310398027782,"Elevated"
"1798",4,2013-09-19,11.3379798571269,25.4798755009969,19.8233366139901,"Elevated"
"1799",4,2013-09-20,9.31408316294352,33.3577548980713,16.045385608483,"Elevated"
"1800",4,2013-09-21,6.47412546475728,25.1350667317708,16.0188594572647,"Elevated"
"1801",4,2013-09-22,7.63423064549764,32.2611535390218,18.3371642437032,"Elevated"
"1802",4,2013-09-23,9.53255364100138,33.2426359812419,20.2508281080419,"Elevated"
"1803",4,2013-09-24,14.1617624282837,34.1407638549805,22.3608045526372,"Elevated"
"1804",4,2013-09-25,13.470001856486,35.8866854349772,23.8174003295894,"Elevated"
"1805",4,2013-09-26,11.4825661023458,34.5175755818685,21.2513251301529,"Elevated"
"1806",4,2013-09-27,7.09322776794434,27.309181022644,17.3310408770718,"Elevated"
"1807",4,2013-09-28,6.28258029619853,32.1923381169637,19.5386460330644,"Elevated"
"1808",4,2013-09-29,11.1123305956523,28.3661821365356,19.7630299496545,"Elevated"
"1809",4,2013-09-30,7.58277087211609,33.9232418060303,20.87341228026,"Elevated"
"1810",4,2013-10-01,13.0484285672506,36.3815176645915,22.6171119455796,"Elevated"
"1811",4,2013-10-02,7.55538228352865,29.9874267578125,19.7249014400987,"Elevated"
"1812",4,2013-10-03,9.22121197382609,23.7181399027507,17.1898260177464,"Elevated"
"1813",4,2013-10-04,7.68754855791728,30.5830883026123,17.3393370286592,"Elevated"
"1814",4,2013-10-05,6.64361139933268,33.293506749471,20.0941567152258,"Elevated"
"1815",4,2013-10-07,13.1885512034098,27.4079119364421,20.9437570746334,"Elevated"
"1816",4,2013-10-08,10.833345635732,26.6002847671509,18.1814990586064,"Elevated"
"1817",4,2013-10-09,7.1538180510203,36.2905118306478,22.1626992199214,"Elevated"
"1818",4,2013-10-10,12.0023053805033,41.9356826782227,27.378379091065,"Elevated"
"1819",4,2013-10-11,13.888121287028,34.0063531239827,22.5396189915023,"Elevated"
"1820",4,2013-10-12,10.2057188987732,44.0619860331217,23.5512883663798,"Elevated"
"1821",4,2013-10-13,15.8336906750997,38.6760129292806,27.1377795227967,"Elevated"
"1822",4,2013-10-14,10.1863525982561,26.2305799484253,19.5497478605809,"Elevated"
"1823",4,2013-10-15,6.23452637990316,28.6128602981567,17.9508316092998,"Elevated"
"1824",4,2013-10-16,7.55611627896627,33.8773863474528,21.4640825074633,"Elevated"
"1825",4,2013-10-17,13.9218244870504,35.8453904469808,25.1459170447562,"Elevated"
"1826",4,2013-10-18,11.1533235549927,25.5308825174967,18.9330687847402,"Elevated"
"1827",4,2013-10-19,8.11275858879089,29.1667572021484,18.7140992363347,"Elevated"
"1828",4,2013-10-20,11.2239284197489,32.9786036173503,22.2384923869457,"Elevated"
"1829",4,2013-10-21,13.8061420440674,39.4064397176107,24.9473368692996,"Elevated"
"1830",4,2013-10-22,20.6119164784749,27.346421178182,23.6812259820841,"Elevated"
"1831",4,2013-10-23,20.379830678304,35.7239054361979,27.6931179646736,"Elevated"
"1832",4,2013-10-24,10.232835928599,27.5137180328369,20.6548843339887,"Elevated"
"1833",4,2013-10-25,6.27917151451111,26.1685729980469,16.561798680053,"Elevated"
"1834",4,2013-10-26,8.72267729441325,28.4151203155518,18.9026276775158,"Elevated"
"1835",4,2013-10-27,12.531464322408,28.8217294692993,20.3863642253329,"Elevated"
"1836",4,2013-10-28,16.1252071380615,29.0061513900757,22.0943821267842,"Elevated"
"1837",4,2013-10-29,13.8494297345479,30.4596067428589,19.2679651846916,"Elevated"
"1838",4,2013-10-30,12.370886516571,26.4250957489014,19.3746232625618,"Elevated"
"1839",4,2013-10-31,12.5484455744425,30.0363906224569,21.4115542811876,"Elevated"
"1840",4,2013-11-01,16.0773773511251,29.3087506612142,22.0444707300327,"Elevated"
"1841",4,2013-11-02,13.8134501457214,38.3888342539469,24.938958933864,"Elevated"
"1842",4,2013-11-03,15.1523913701375,37.7331780751546,25.2586793293342,"Elevated"
"1843",4,2013-11-04,14.1868891398112,24.9546333948771,19.2929025116039,"Elevated"
"1844",4,2013-11-05,12.2177910804749,24.2489855448405,18.7503566707868,"Elevated"
"1845",4,2013-11-06,8.79927940368652,30.8630577723185,19.4624520169316,"Elevated"
"1846",4,2013-11-07,11.3665700276693,37.1718889872233,24.3911308326708,"Elevated"
"1847",4,2013-11-08,15.3200552622477,41.6900543212891,29.0893187852102,"Elevated"
"1848",4,2013-11-09,19.631679732224,37.9811930338542,27.9336064654697,"Elevated"
"1849",4,2013-11-10,15.8083946545919,19.4895310084025,18.0665088226852,"Elevated"
"1850",4,2013-11-11,15.936200873057,20.2820557276408,17.7668216025744,"Elevated"
"1851",4,2013-11-12,16.5913443247477,26.2725120544434,20.8004157240459,"Elevated"
"1852",4,2013-11-13,13.8095364888509,33.2338821411133,22.7875777250763,"Elevated"
"1853",4,2013-11-14,14.885045115153,32.8594572703044,23.0826659339303,"Elevated"
"1854",4,2013-11-15,16.1127144495646,28.7416519165039,20.840585286237,"Elevated"
"1855",4,2013-11-16,16.8380297383954,22.9820440292358,19.2732657035405,"Elevated"
"1856",4,2013-11-17,16.4751397450765,19.3841636021932,17.4690593616296,"Elevated"
"1857",4,2013-11-18,17.3621541341146,20.7676209131877,18.4663300822072,"Elevated"
"1858",4,2013-11-19,18.1161950429281,28.8716236750285,22.6211928330228,"Elevated"
"1859",4,2013-11-20,15.8548295338949,32.7624201456706,23.6675093393813,"Elevated"
"1860",4,2013-11-21,17.5929136912028,32.1109833399455,24.0573883072023,"Elevated"
"1861",4,2013-11-22,20.9833841959635,28.4961216608683,22.8433765249013,"Elevated"
"1862",4,2013-11-23,19.2881519317627,27.3151377995809,22.5254933172229,"Elevated"
"1863",4,2013-11-24,15.1562130292257,28.8123074213664,21.7606749280913,"Elevated"
"1864",4,2013-11-25,15.9166653951009,27.5816365559896,20.5451816124301,"Elevated"
"1865",4,2013-11-26,14.5501274426778,26.3579361597697,20.0933590978704,"Elevated"
"1866",4,2013-11-27,13.5650466601054,30.7315901438395,21.8463620741013,"Elevated"
"1867",4,2013-11-28,15.1342309633891,37.950100962321,25.675289861233,"Elevated"
"1868",4,2013-11-29,18.1740705490112,24.8825862248739,21.4815892827767,"Elevated"
"1869",4,2013-11-30,17.3725544611613,25.2449666341146,20.5681640217381,"Elevated"
"1870",4,2013-12-01,13.9503513654073,26.9650151570638,20.8145575528076,"Elevated"
"1871",4,2013-12-02,16.2649894078573,30.1769845962524,22.2070697351809,"Elevated"
"1872",4,2013-12-03,13.6435675938924,34.4676686604818,23.3249784456786,"Elevated"
"1873",4,2013-12-04,16.4913784662882,38.9457972208659,27.2129883618979,"Elevated"
"1874",4,2013-12-05,15.5103186607361,28.7970124562581,22.4000040577945,"Elevated"
"1875",4,2013-12-06,13.756815179189,27.5476965586344,20.2289417665407,"Elevated"
"1876",4,2013-12-07,11.4448687871297,29.9055678049723,21.0472591916079,"Elevated"
"1877",4,2013-12-08,14.4377048810323,33.8841528574626,23.9995523508091,"Elevated"
"1878",4,2013-12-09,19.1941083908081,35.5840563456217,27.0523504837808,"Elevated"
"1879",4,2013-12-10,19.6411245346069,34.9631448109945,29.1960225877155,"Elevated"
"1880",4,2013-12-11,17.658148320516,33.8680603027344,25.6259760877565,"Elevated"
"1881",4,2013-12-12,17.0078781763713,32.3042644500732,24.4144078157119,"Elevated"
"1882",4,2013-12-13,17.0023271560669,35.2165968577067,25.6500274043143,"Elevated"
"1883",4,2013-12-14,19.5703307469686,29.3515383402507,23.9235878249223,"Elevated"
"1884",4,2013-12-15,19.7889592488607,30.6831771214803,24.5372616306001,"Elevated"
"1885",4,2013-12-16,19.2602600097656,30.7678135553996,24.4989553022342,"Elevated"
"1886",4,2013-12-17,16.6749699274699,33.3734917958577,24.8600903960097,"Elevated"
"1887",4,2013-12-18,18.43443775177,32.0141236623128,24.6923115256867,"Elevated"
"1888",4,2013-12-20,19.0488578796387,42.9805594126383,30.9591917735701,"Elevated"
"1889",4,2013-12-21,24.5954380671183,33.3812892913818,28.244242543153,"Elevated"
"1890",4,2013-12-22,22.6364868799845,42.0593995412191,31.635575820276,"Elevated"
"1891",4,2013-12-23,24.0501200993856,38.7581614176432,30.2460552013903,"Elevated"
"1892",4,2013-12-24,19.7189145406087,24.1394724527995,21.7009413075276,"Elevated"
"1893",4,2013-12-25,18.7894262671471,23.1746618906657,21.4175744918178,"Elevated"
"1894",4,2013-12-26,19.5140128453573,31.7254168192546,24.804384641109,"Elevated"
"1895",4,2013-12-27,17.6380591710409,30.8651368459066,23.5528425426252,"Elevated"
"1896",4,2013-12-28,19.6058155059814,33.8544372558594,26.2251084533857,"Elevated"
"1897",4,2013-12-29,19.0645986557007,28.6807030359904,23.9568950632574,"Elevated"
"1898",4,2013-12-30,17.644383875529,35.2969470977783,25.587704746341,"Elevated"
"1899",4,2013-12-31,16.5961658477783,33.7843064626058,24.7139058701881,"Elevated"
"1900",4,2014-01-01,20.1961874008179,33.8568473815918,26.4000448796484,"Elevated"
"1901",4,2014-01-02,22.5901361280872,38.6488049825033,28.6414272440377,"Elevated"
"1902",4,2014-01-03,22.6686376571655,37.079421488444,26.9561851768083,"Elevated"
"1903",4,2014-01-04,21.1141806284587,37.1719455718994,26.5664191389972,"Elevated"
"1904",4,2014-01-05,19.4173594156901,33.862379582723,26.1949628906224,"Elevated"
"1905",4,2014-01-06,16.6501107533773,35.4519958496094,26.3043000614771,"Elevated"
"1906",4,2014-01-07,18.5751863479614,25.0332221984863,21.186505606888,"Elevated"
"1907",4,2014-01-08,18.0509735107422,23.0916650772095,20.3067437437059,"Elevated"
"1908",4,2014-01-09,19.0661914189657,26.1310641606649,22.2206249578879,"Elevated"
"1909",4,2014-01-10,19.5841778437297,31.6595953623454,24.5262342896726,"Elevated"
"1910",4,2014-01-11,18.4902366002401,37.9663243611654,27.3354878348609,"Elevated"
"1911",4,2014-01-12,20.2611951828003,35.1010761260986,26.876535051762,"Elevated"
"1912",4,2014-01-13,16.613250541687,32.3881527582804,24.5576211938187,"Elevated"
"1913",4,2014-01-14,18.3855555852254,37.9212005615234,26.9863539858745,"Elevated"
"1914",4,2014-01-15,18.2209458033244,41.4160621643066,28.5168328016035,"Elevated"
"1915",4,2014-01-16,19.1786301930745,39.3851558685303,25.2672032866854,"Elevated"
"1916",4,2014-01-17,19.5734219868978,40.1010587056478,27.8158673943798,"Elevated"
"1917",4,2014-01-18,17.1300434112549,43.1864738464355,29.1130500173483,"Elevated"
"1918",4,2014-01-19,19.6290470123291,33.4815877278646,27.1285890454887,"Elevated"
"1919",4,2014-01-20,21.4525131225586,31.8745314915975,25.6589702937765,"Elevated"
"1920",4,2014-01-21,21.5789613723755,28.6263200759888,24.3762399789253,"Elevated"
"1921",4,2014-01-22,20.7482987721761,25.0191797892253,22.7810432971806,"Elevated"
"1922",4,2014-01-23,20.2982547124227,26.107577196757,23.0393346445962,"Elevated"
"1923",4,2014-01-24,21.0461797078451,31.7441403071086,25.5182619457817,"Elevated"
"1924",4,2014-01-25,19.6808890660604,28.6319390614827,23.3213482607223,"Elevated"
"1925",4,2014-01-26,17.4375150680542,23.0910027186076,20.5522654906743,"Elevated"
"1926",4,2014-01-27,14.2778445879618,31.6225900650024,22.8841759271199,"Elevated"
"1927",4,2014-01-28,16.1667613347371,35.1128042856852,25.0189396959052,"Elevated"
"1928",4,2014-01-29,17.406582959493,41.1901424407959,27.6645074028909,"Elevated"
"1929",4,2014-01-30,19.6028100967407,36.8150351206462,26.7726157920976,"Elevated"
"1930",4,2014-01-31,16.522091293335,41.0462988535563,27.8035250663757,"Elevated"
"1931",4,2014-02-01,21.5106283187866,36.8170126597087,27.8881915555633,"Elevated"
"1932",4,2014-02-02,20.8518587112427,35.6093201955159,27.0188441635246,"Elevated"
"1933",4,2014-02-03,19.1873826344808,37.8856039683024,27.1758956072925,"Elevated"
"1934",4,2014-02-04,19.3296750386556,29.159139696757,22.3885287703579,"Elevated"
"1935",4,2014-02-05,18.1339884440104,25.5885138829549,21.9476920334883,"Elevated"
"1936",4,2014-02-06,15.9173963864644,28.0534971872965,22.0032444529209,"Elevated"
"1937",4,2014-02-07,13.1462841351827,35.7510833740234,23.7358333056527,"Elevated"
"1938",4,2014-02-08,16.5742626190186,39.6954631190146,26.3247136561888,"Elevated"
"1939",4,2014-02-09,16.6361342748006,40.7442329406738,27.0649868623544,"Elevated"
"1940",4,2014-02-10,20.4648161570231,32.8426115671794,25.6852135802255,"Elevated"
"1941",4,2014-02-11,21.8120628356934,32.576676940918,25.915485712982,"Elevated"
"1942",4,2014-02-12,17.4450279871623,32.2936342875163,26.6442877782716,"Elevated"
"1943",4,2014-02-13,22.3716004053752,34.8923889160156,27.6644446334104,"Elevated"
"1944",4,2014-02-14,21.9368283589681,30.1436484654744,25.3018630830404,"Elevated"
"1945",4,2014-02-15,22.9064395658432,27.8517760615195,25.3136401995322,"Elevated"
"1946",4,2014-02-16,21.018025525411,26.5834014892578,24.4143715080608,"Elevated"
"1947",4,2014-02-17,20.0196767807007,26.0387381871541,22.6438245054001,"Elevated"
"1948",4,2014-02-18,19.9538127263387,29.0879062652588,24.1206360985301,"Elevated"
"1949",4,2014-02-19,22.7218853632609,27.9490149815877,24.3293613497715,"Elevated"
"1950",4,2014-02-20,19.0030401865641,33.2585763295492,24.9595430355559,"Elevated"
"1951",4,2014-02-21,17.0007065455119,31.2355508168538,23.8008602929438,"Elevated"
"1952",4,2014-02-22,19.1388328552246,30.2618111928304,24.1362910470869,"Elevated"
"1953",4,2014-02-23,20.0835241317749,28.7167601267497,23.3109747715601,"Elevated"
"1954",4,2014-02-24,20.2376564661662,32.9185841878255,25.1392724691967,"Elevated"
"1955",4,2014-02-25,18.737380027771,33.7465690612793,25.2816388303234,"Elevated"
"1956",4,2014-02-26,18.9651137034098,37.483608118693,25.8142191215228,"Elevated"
"1957",4,2014-02-27,20.4310915629069,25.7342676798503,22.4529718126447,"Elevated"
"1958",4,2014-02-28,19.6234553019206,21.6186989466349,20.5999342673141,"Elevated"
"1959",4,2014-03-01,19.6333513259888,23.5162249247233,21.114028776632,"Elevated"
"1960",4,2014-03-02,19.3647281646729,23.8189811706543,21.2536404115966,"Elevated"
"1961",4,2014-03-03,19.8025400161743,27.1898211161296,22.572535750366,"Elevated"
"1962",4,2014-03-04,19.1185217539469,28.1692280451457,23.3273193052379,"Elevated"
"1963",4,2014-03-05,17.2140866597493,32.3896097183228,22.9901322435067,"Elevated"
"1964",4,2014-03-06,20.5492226282756,29.0874905904134,24.0527353336093,"Elevated"
"1965",4,2014-03-07,18.9903326670329,31.7540683110555,23.7978234203058,"Elevated"
"1966",4,2014-03-08,19.7194225947062,31.6753172556559,24.8745712492201,"Elevated"
"1967",4,2014-03-09,19.1731853485107,31.4803707122803,24.4499808944254,"Elevated"
"1968",4,2014-03-10,18.9013776779175,31.9924357096354,24.532894134906,"Elevated"
"1969",4,2014-03-11,18.5456492741903,31.9867295583089,24.2573473236253,"Elevated"
"1970",4,2014-03-12,16.9220439275106,30.7486644744873,24.0410854153868,"Elevated"
"1971",4,2014-03-13,21.8798117955526,29.8671078364054,24.6426253004527,"Elevated"
"1972",4,2014-03-14,18.9319775263468,31.9139469146729,24.1006920099258,"Elevated"
"1973",4,2014-03-15,17.861389541626,34.5103941599528,23.2554886604347,"Elevated"
"1974",4,2014-03-16,16.7356940587362,34.0546202341716,23.5327490988171,"Elevated"
"1975",4,2014-03-17,14.7519958496094,33.7724527994792,23.2753527452976,"Elevated"
"1976",4,2014-03-18,14.0121601104736,37.9664009094238,24.1410575982918,"Elevated"
"1977",4,2014-03-19,16.2847821553548,31.6127780914307,23.6605208157211,"Elevated"
"1978",4,2014-03-20,20.2534290313721,31.2814990997314,25.2886496724835,"Elevated"
"1979",4,2014-03-21,20.0833692550659,30.2639484405518,23.8366918826402,"Elevated"
"1980",4,2014-03-22,17.9194370269775,33.0658561706543,23.5592588070473,"Elevated"
"1981",4,2014-03-23,20.5843433380127,29.9835869471232,23.985392999884,"Elevated"
"1982",4,2014-03-24,18.777684211731,23.4610389709473,21.1849663026658,"Elevated"
"1983",4,2014-03-25,16.5717944463094,28.3383344014486,22.5386341234476,"Elevated"
"1984",4,2014-03-26,22.1857147216797,26.5317385355632,23.9109585243741,"Elevated"
"1985",4,2014-03-27,20.2424743016561,23.1472991307576,22.0131890548173,"Elevated"
"1986",4,2014-03-28,19.6269979476929,25.9536728541056,22.4318211929132,"Elevated"
"1987",4,2014-03-29,20.3556964238485,29.0983898162842,23.7998421685243,"Elevated"
"1988",4,2014-03-30,20.6301860809326,29.8453280766805,24.1714396167613,"Elevated"
"1989",4,2014-03-31,18.9295552571615,28.9759784062703,22.7900755511567,"Elevated"
"1990",4,2014-04-01,17.3686543146769,30.0569641113281,22.538715876516,"Elevated"
"1991",4,2014-04-02,17.6124651590983,30.0154670079549,23.0884747487456,"Elevated"
"1992",4,2014-04-03,19.4553918202718,32.4345422108968,24.9922179507526,"Elevated"
"1993",4,2014-04-04,22.4072992324829,27.2354191462199,23.8174063589411,"Elevated"
"1994",4,2014-04-05,20.9579137563705,29.2830156962077,23.8680969748099,"Elevated"
"1995",4,2014-04-06,20.2688187917074,26.6107471466064,22.0620827475204,"Elevated"
"1996",4,2014-04-07,17.9856874465942,23.9719589869181,20.6480243731143,"Elevated"
"1997",4,2014-04-08,18.0825408299764,27.160950088501,21.8066053065989,"Elevated"
"1998",4,2014-04-09,15.7971643447876,28.1118089675903,21.6692119391187,"Elevated"
"1999",4,2014-04-10,19.7551479975382,24.1494349161784,21.8965773651677,"Elevated"
"2000",4,2014-04-11,20.6286750157674,30.6851667404175,24.1926877054262,"Elevated"
"2001",4,2014-04-12,18.016197013855,26.2665865580241,21.5685351901371,"Elevated"
"2002",4,2014-04-13,17.8162947336833,25.555291557312,21.3588738653395,"Elevated"
"2003",4,2014-04-14,13.7334716161092,23.6612940470378,19.163016515372,"Elevated"
"2004",4,2014-04-15,14.3942150433858,25.0698099136353,19.6437185501112,"Elevated"
"2005",4,2014-04-16,15.685413590793,25.6095013936361,20.4957513556951,"Elevated"
"2006",4,2014-04-17,12.8391500473022,26.611438814799,18.8466263530656,"Elevated"
"2007",4,2014-04-18,11.4745497385661,27.2984992980957,19.2843463294288,"Elevated"
"2008",4,2014-04-19,12.3280077298482,25.7911684036255,18.1264537321303,"Elevated"
"2009",4,2014-04-20,12.4477175712585,26.0765497843424,18.225759374871,"Elevated"
"2010",4,2014-04-21,10.6275591532389,24.6317133585612,16.5216195270152,"Elevated"
"2011",4,2014-04-23,9.58909702301025,26.3173582712809,16.7339807210964,"Elevated"
"2012",4,2014-04-24,11.6967418034871,31.7871836980184,19.763246066628,"Elevated"
"2013",4,2014-04-25,15.2779822349548,24.0537613550822,19.7383219354042,"Elevated"
"2014",4,2014-04-26,13.8551949818929,26.9302054087321,18.0879142798831,"Elevated"
"2015",4,2014-04-27,14.2073370615641,21.8789684295654,18.4752688148223,"Elevated"
"2016",4,2014-04-28,16.1026679992676,23.7711612065633,19.4688471621915,"Elevated"
"2017",4,2014-04-29,13.1891031265259,29.7450066248576,20.021953737896,"Elevated"
"2018",4,2014-04-30,12.865664545695,26.1972689946493,20.6710783340918,"Elevated"
"2019",4,2014-05-01,9.23571837743123,22.7165329615275,15.5788195672856,"Elevated"
"2020",4,2014-05-02,10.9220024426778,24.2708084742228,16.7067231504734,"Elevated"
"2021",4,2014-05-03,12.5306236902873,19.4374919255575,15.4401729088637,"Elevated"
"2022",4,2014-05-04,10.9707606519972,22.9932763417562,17.3494465793432,"Elevated"
"2023",4,2014-05-05,5.32181479136149,22.01462059021,13.3185158928549,"Elevated"
"2024",4,2014-05-06,7.75547289848328,23.65353418986,14.8111686798567,"Elevated"
"2025",4,2014-05-07,9.21283448537191,22.2745233535767,15.1954283832222,"Elevated"
"2026",4,2014-05-08,9.84773772557577,23.4137943267822,15.6714375678677,"Elevated"
"2027",4,2014-05-09,11.8434211730957,23.0465953826904,16.2909874006732,"Elevated"
"2028",4,2014-05-10,9.48329251607259,23.1625300089518,16.1373258466896,"Elevated"
"2029",4,2014-05-11,13.3223902066549,24.6257356643677,18.8847519298822,"Elevated"
"2030",4,2014-05-12,11.4799972216288,24.6394524892171,17.1561649425162,"Elevated"
"2031",4,2014-05-13,14.5381937980652,24.8624396006266,18.069117792597,"Elevated"
"2032",4,2014-05-14,9.55263872146606,25.0894040425618,16.1841034873198,"Elevated"
"2033",4,2014-05-15,8.64330177307129,24.5312653859456,15.2589922951862,"Elevated"
"2034",4,2014-05-16,7.92222679456075,26.231840578715,15.3635498887696,"Elevated"
"2035",4,2014-05-17,8.60618286132813,26.7701753616333,15.7379901465015,"Elevated"
"2036",4,2014-05-18,10.7145951588949,25.6641335805257,16.4122207829495,"Elevated"
"2037",4,2014-05-19,10.4102792739868,27.1703175226847,17.1047907409702,"Elevated"
"2038",4,2014-05-20,11.0653911590576,27.1178807576497,18.1189439693873,"Elevated"
"2039",4,2014-05-21,10.3162582397461,25.7969861984253,17.1794914675199,"Elevated"
"2040",4,2014-05-22,9.09287935892741,27.8677386622275,16.4841645515841,"Elevated"
"2041",4,2014-05-23,9.2304856300354,28.7039709726969,18.6214470886522,"Elevated"
"2042",4,2014-05-24,13.1749566713969,27.8059073766073,20.2780020991521,"Elevated"
"2043",4,2014-05-25,13.9430277188619,27.5820892087875,19.2678571579277,"Elevated"
"2044",4,2014-05-26,10.9835638999939,27.0038452148438,17.2487166026908,"Elevated"
"2045",4,2014-05-27,14.4479347864787,27.3021067301432,18.5591112876665,"Elevated"
"2046",4,2014-05-28,14.7461366971334,26.7595565160116,18.7297921960179,"Elevated"
"2047",4,2014-05-29,14.2248213768005,19.8664325714111,15.3491717242853,"Elevated"
"2048",4,2014-05-30,11.2868518511454,20.127042388916,15.2775690066451,"Elevated"
"2049",4,2014-05-31,9.0645671526591,19.3217557271322,14.07130693726,"Elevated"
"2050",4,2014-06-01,9.03790254592895,17.6456071853638,12.2269490375848,"Elevated"
"2051",4,2014-06-02,7.78552700678507,20.9092765172323,12.9708515051018,"Elevated"
"2052",4,2014-06-03,4.68270045916239,19.7473826090495,10.9281836265148,"Elevated"
"2053",4,2014-06-04,4.9678918838501,20.3738056182861,12.2563932138739,"Elevated"
"2054",4,2014-06-05,12.4791010538737,16.8320873260498,14.6469661573355,"Elevated"
"2055",4,2014-06-06,10.5782048225403,17.1401098251343,14.2178346569179,"Elevated"
"2056",4,2014-06-07,6.90087223052979,18.8245108922323,12.271934068235,"Elevated"
"2057",4,2014-06-08,4.13278762499491,18.0463315327962,10.3756670192899,"Elevated"
"2058",4,2014-06-09,2.0818444887797,18.3109335581462,9.69428683602147,"Elevated"
"2059",4,2014-06-12,6.07720301946004,22.2535638809204,12.0825805621335,"Elevated"
"2060",4,2014-06-13,5.50490593910217,20.2927766799927,11.3470789034414,"Elevated"
"2061",4,2014-06-14,8.86676909128825,23.3971457799276,14.1887784794454,"Elevated"
"2062",4,2014-06-15,5.91833813985189,20.684442392985,11.485935536561,"Elevated"
